0	1000	2000	3000	4000	5000	6000	7000	8000	9000	10000	11000	12000	13000	14000	15000	16000	17000	18000	19000	100000
2750	2.04621e-05	1.45938e-05	1.19672e-05	1.03921e-05	9.31293e-06	8.51391e-06	7.89146e-06	7.38877e-06	6.97172e-06	6.61844e-06	6.31415e-06	6.04846e-06	5.81384e-06	5.60466e-06	5.41663e-06	5.2464e-06	5.09133e-06	4.94928e-06	4.81854e-06	2.11213e-06
2800	2.9636e-05	2.1152e-05	1.73537e-05	1.50752e-05	1.35133e-05	1.23566e-05	1.14553e-05	1.07272e-05	1.0123e-05	9.61115e-06	9.17017e-06	8.78508e-06	8.44497e-06	8.14171e-06	7.86907e-06	7.62222e-06	7.39733e-06	7.19132e-06	7.00167e-06	3.07233e-06
2850	4.23633e-05	3.02508e-05	2.48294e-05	2.15766e-05	1.93464e-05	1.76942e-05	1.64065e-05	1.53661e-05	1.45026e-05	1.37709e-05	1.31404e-05	1.25897e-05	1.21034e-05	1.16696e-05	1.12796e-05	1.09265e-05	1.06047e-05	1.03099e-05	1.00386e-05	4.4101e-06
2900	5.98183e-05	4.27241e-05	3.50789e-05	3.04921e-05	2.7347e-05	2.50168e-05	2.32003e-05	2.17324e-05	2.05138e-05	1.94811e-05	1.85912e-05	1.78138e-05	1.71271e-05	1.65146e-05	1.59639e-05	1.54651e-05	1.50106e-05	1.45942e-05	1.42108e-05	6.25106e-06
2950	8.35038e-05	5.96344e-05	4.89727e-05	4.25785e-05	3.81945e-05	3.49463e-05	3.2414e-05	3.03674e-05	2.86684e-05	2.72282e-05	2.59871e-05	2.49028e-05	2.39449e-05	2.30904e-05	2.2322e-05	2.16261e-05	2.09919e-05	2.04108e-05	1.98757e-05	8.75495e-06
3000	0.000115326	8.23247e-05	6.76084e-05	5.87885e-05	5.27432e-05	4.82646e-05	4.47732e-05	4.19515e-05	3.96089e-05	3.76231e-05	3.59116e-05	3.44163e-05	3.30952e-05	3.19166e-05	3.08567e-05	2.98967e-05	2.90218e-05	2.822e-05	2.74818e-05	1.21228e-05
3050	0.000157679	0.00011248	9.236e-05	8.03127e-05	7.20595e-05	6.59468e-05	6.11824e-05	5.73321e-05	5.41357e-05	5.14262e-05	4.90909e-05	4.70506e-05	4.52478e-05	4.36396e-05	4.21931e-05	4.0883e-05	3.96889e-05	3.85946e-05	3.7587e-05	1.6605e-05
3100	0.000213546	0.000152195	0.000124935	0.000108628	9.74647e-05	8.92e-05	8.276e-05	7.75567e-05	7.32375e-05	6.95766e-05	6.64215e-05	6.3665e-05	6.12295e-05	5.90568e-05	5.71026e-05	5.53326e-05	5.37193e-05	5.22409e-05	5.08794e-05	2.25105e-05
3150	0.000286605	0.00020406	0.000167437	0.000145555	0.000130585	0.000119508	0.000110881	0.000103911	9.81278e-05	9.32264e-05	8.90026e-05	8.53129e-05	8.20529e-05	7.9145e-05	7.65296e-05	7.41607e-05	7.20016e-05	7.0023e-05	6.82009e-05	3.02172e-05
3200	0.000381349	0.000271239	0.000222445	0.000193318	0.000173408	0.000158684	0.000147221	0.000137965	0.000130285	0.000123779	0.000118173	0.000113276	0.000108951	0.000105092	0.000101623	9.84799e-05	9.56159e-05	9.29913e-05	9.05745e-05	4.01834e-05
3250	0.000503223	0.000357574	0.000293085	0.000254621	0.000228346	0.000208927	0.000193815	0.000181618	0.000171502	0.000162933	0.000155552	0.000149106	0.000143412	0.000138335	0.000133769	0.000129634	0.000125866	0.000122414	0.000119235	5.29605e-05
3300	0.000658765	0.000467689	0.000383125	0.000332719	0.000298306	0.000272886	0.000253113	0.00023716	0.000223933	0.000212733	0.000203087	0.000194666	0.000187229	0.000180598	0.000174636	0.000169238	0.000164319	0.000159812	0.000155663	6.92075e-05
3350	0.000855775	0.0006071	0.000497067	0.000431506	0.000386765	0.000353731	0.000328045	0.000307329	0.000290158	0.000275623	0.000263108	0.000252185	0.000242541	0.000233943	0.000226215	0.000219217	0.000212843	0.000207003	0.000201627	8.97063e-05
3400	0.00110348	0.000782346	0.000640249	0.0005556	0.000497851	0.000455225	0.000422091	0.000395377	0.000373241	0.000354507	0.000338382	0.00032431	0.000311889	0.000300818	0.000290867	0.00028186	0.000273655	0.00026614	0.000259222	0.000115379
3450	0.00141275	0.00100112	0.000818956	0.000710445	0.000636429	0.000581807	0.000539359	0.000505142	0.000476796	0.000452812	0.000432173	0.000414165	0.000398272	0.000384109	0.000371383	0.000359864	0.000349374	0.000339766	0.000330923	0.000147308
3500	0.00179626	0.00127241	0.00104054	0.000902409	0.000808195	0.000738676	0.000684658	0.000641122	0.000605063	0.000574557	0.000548309	0.000525413	0.000505209	0.000487206	0.000471032	0.000456396	0.000443067	0.000430861	0.00041963	0.000186754
3550	0.00226873	0.00160667	0.00131353	0.00113889	0.00101977	0.000931878	0.000863588	0.000808553	0.000762974	0.00072442	0.000691252	0.000662322	0.000636797	0.000614056	0.000593628	0.000575144	0.000558313	0.000542903	0.000528723	0.000235183
3600	0.00284716	0.00201595	0.00164781	0.00142845	0.00127882	0.00116841	0.00108262	0.00101349	0.000956242	0.000907819	0.000866164	0.000829835	0.000797784	0.000769233	0.000743587	0.000720383	0.000699258	0.000679917	0.000662123	0.000294288
3650	0.00355102	0.00251411	0.0020547	0.00178091	0.00159413	0.0014563	0.0013492	0.0012629	0.00119143	0.00113099	0.00107899	0.00103364	0.000993636	0.000958001	0.000925995	0.000897039	0.000870677	0.000846545	0.000824343	0.000366017
3700	0.00440255	0.00311695	0.00254716	0.00220751	0.00197576	0.00180474	0.00167185	0.00156475	0.00147606	0.00140105	0.00133652	0.00128025	0.00123061	0.00118639	0.00114667	0.00111075	0.00107804	0.0010481	0.00102056	0.000452599
3750	0.00542692	0.00384242	0.00313986	0.00272099	0.00243514	0.00222417	0.00206022	0.00192809	0.00181867	0.00172611	0.0016465	0.00157706	0.00151581	0.00146126	0.00141225	0.00136793	0.00132757	0.00129063	0.00125665	0.000556581
3800	0.00665252	0.00471077	0.00384945	0.00333578	0.0029852	0.00272641	0.00252529	0.00236318	0.00222893	0.00211536	0.00201767	0.00193248	0.00185732	0.00179037	0.00173024	0.00167585	0.00162633	0.00158101	0.00153931	0.000680851
3850	0.00811114	0.00574476	0.00469458	0.00406812	0.00364047	0.00332475	0.00307936	0.00288156	0.00271773	0.00257914	0.00245992	0.00235593	0.0022642	0.00218249	0.0021091	0.00204271	0.00198227	0.00192694	0.00187605	0.000828675
3900	0.00983822	0.00696981	0.00569614	0.00493614	0.00441723	0.00403408	0.00373625	0.00349615	0.00329727	0.00312902	0.00298428	0.00285803	0.00274665	0.00264744	0.00255832	0.0024777	0.00240431	0.00233712	0.00227532	0.00100373
3950	0.011873	0.00841415	0.00687737	0.00596008	0.00533363	0.00487101	0.00451135	0.00422139	0.00398118	0.00377795	0.0036031	0.00345059	0.00331603	0.00319616	0.00308849	0.00299109	0.00290241	0.00282123	0.00274655	0.00121013
4000	0.0142585	0.010109	0.00826397	0.00716231	0.00640978	0.00585393	0.00542175	0.00507327	0.00478456	0.00454028	0.00433009	0.00414674	0.00398497	0.00384085	0.0037114	0.00359427	0.00348764	0.00339002	0.00330022	0.00145248
4050	0.0170422	0.0120885	0.00988427	0.00856755	0.00766786	0.00700319	0.00648631	0.00606949	0.00572412	0.00543187	0.0051804	0.00496102	0.00476744	0.00459498	0.00444006	0.00429988	0.00417226	0.00405543	0.00394794	0.00173587
4100	0.0202751	0.0143903	0.0117693	0.0102029	0.00913223	0.00834111	0.00772578	0.0072295	0.00681825	0.00647022	0.00617071	0.00590941	0.00567883	0.00547339	0.00528883	0.00512183	0.00496978	0.00483058	0.00470251	0.00206596
4150	0.0240126	0.017055	0.0139528	0.0120978	0.0108295	0.00989211	0.00916286	0.00857461	0.00808707	0.00767444	0.00731931	0.00700946	0.00673601	0.00649236	0.00627346	0.00607538	0.00589502	0.00572989	0.00557796	0.00244896
4200	0.0283139	0.0201264	0.0164714	0.0142845	0.0127887	0.0116828	0.0108223	0.010128	0.00955255	0.00906544	0.00864616	0.00828031	0.00795741	0.00766968	0.00741115	0.00717721	0.00696418	0.00676913	0.00658966	0.00289168
4250	0.0332419	0.0236518	0.0193645	0.0167975	0.0150409	0.0137418	0.0127308	0.0119149	0.0112385	0.0106659	0.0101729	0.00974275	0.00936305	0.00902467	0.00872062	0.00844546	0.00819488	0.00796543	0.00775431	0.0034016
4300	0.0388627	0.0276811	0.0226743	0.0196741	0.01762	0.0161004	0.0149173	0.0139624	0.0131706	0.0125002	0.0119231	0.0114193	0.0109746	0.0105783	0.0102221	0.00989978	0.00960622	0.0093374	0.00909003	0.00398683
4350	0.0452451	0.0322675	0.0264457	0.0229539	0.0205619	0.0187915	0.0174128	0.0162998	0.0153767	0.0145949	0.0139218	0.0133342	0.0128154	0.0123531	0.0119375	0.0115614	0.0112188	0.0109051	0.0106164	0.00465619
4400	0.0524602	0.0374666	0.030726	0.026679	0.0239049	0.0218507	0.0202505	0.0189582	0.0178861	0.0169781	0.0161961	0.0155134	0.0149106	0.0143732	0.0138902	0.013453	0.0130548	0.0126901	0.0123544	0.00541921
4450	0.0605799	0.043336	0.035565	0.0308938	0.0276894	0.0253154	0.0234653	0.0219707	0.0207305	0.0196799	0.0187749	0.0179846	0.0172868	0.0166646	0.0161054	0.015599	0.0151378	0.0147154	0.0143265	0.00628616
4500	0.0696765	0.0499352	0.0410143	0.0356447	0.031958	0.0292251	0.0270943	0.0253724	0.0239432	0.022732	0.0216886	0.0207773	0.0199725	0.0192548	0.0186095	0.0180254	0.0174931	0.0170056	0.0165568	0.00726807
4550	0.0798209	0.0573246	0.047127	0.0409796	0.036755	0.0336211	0.0311764	0.0292	0.0275591	0.0261682	0.0249695	0.0239225	0.0229976	0.0221727	0.021431	0.0207594	0.0201474	0.0195868	0.0190707	0.00837676
